Grid_ID,Latitude,Longitude
GR3_F4B32_J,35.425,125.475
GR3_F4B32_M,35.375,125.375
GR3_F4B32_P,35.325,125.275
GR3_F4B33_U,35.025,125.025
GR3_F4B41_H,35.425,125.625
GR3_F4B42_A,35.475,125.775
GR3_F4B42_U,35.275,125.775
GR3_F4B43_W,35.025,125.625
GR3_F4B44_A,35.225,125.775
GR3_F4C11_E,35.975,126.225
GR3_F4C11_F,35.925,126.025
GR3_F4C11_J,35.925,126.225
GR3_F4C11_L,35.875,126.075
GR3_F4C12_D,35.975,126.425
GR3_F4C12_Q,35.825,126.325
GR3_F4C13_C,35.725,126.125
GR3_F4C13_M,35.625,126.125
GR3_F4C14_E,35.725,126.475
GR3_F4C14_L,35.625,126.325
GR3_F4C14_Q,35.575,126.325
GR3_F4C14_U,35.525,126.275
GR3_F4C23_A,35.725,126.525
GR3_F4C31_R,35.325,126.125
GR3_F4C32_D,35.475,126.425
GR3_F4C33_U,35.025,126.025
GR3_F4C34_Q,35.075,126.325
GR3_F4E12_Q,34.825,124.325
GR3_F4E14_E,34.725,124.475
GR3_F4E14_L,34.625,124.325
GR3_F4E14_M,34.625,124.375
GR3_F4E14_Q,34.575,124.325
GR3_F4E14_R,34.575,124.375
GR3_F4E21_M,34.875,124.625
GR3_F4E21_N,34.875,124.675
GR3_F4E21_T,34.825,124.725
GR3_F4E22_E,34.975,124.975
GR3_F4E23_L,34.625,124.575
GR3_F4E23_M,34.625,124.625
GR3_F4E23_N,34.625,124.675
GR3_F4E23_R,34.575,124.625
GR3_F4E23_T,34.575,124.725
GR3_F4E23_X,34.525,124.675
GR3_F4E24_B,34.725,124.825
GR3_F4E24_G,34.675,124.825
GR3_F4E31_D,34.475,124.175
GR3_F4E31_E,34.475,124.225
GR3_F4E31_M,34.375,124.125
GR3_F4E31_N,34.375,124.175
GR3_F4E31_X,34.275,124.175
GR3_F4E32_J,34.425,124.475
GR3_F4E32_M,34.375,124.375
GR3_F4E32_Q,34.325,124.325
GR3_F4E32_S,34.325,124.425
GR3_F4E32_T,34.325,124.475
GR3_F4E33_J,34.175,124.225
GR3_F4E34_G,34.175,124.325
GR3_F4E34_R,34.075,124.375
GR3_F4E34_T,34.075,124.475
GR3_F4E41_J,34.425,124.725
GR3_F4E41_R,34.325,124.625
GR3_F4E42_D,34.475,124.925
GR3_F4E42_G,34.425,124.825
GR3_F4E42_N,34.375,124.925
GR3_F4E42_P,34.325,124.775
GR3_F4E42_X,34.275,124.925
GR3_F4E43_D,34.225,124.675
GR3_F4E43_I,34.175,124.675
GR3_F4E43_M,34.125,124.625
GR3_F4E43_O,34.125,124.725
GR3_F4E43_Q,34.075,124.575
GR3_F4E44_B,34.225,124.825
GR3_F4E44_F,34.175,124.775
GR3_F4E44_G,34.175,124.825
GR3_F4E44_J,34.175,124.975
GR3_F4E44_K,34.125,124.775
GR3_F4E44_P,34.075,124.775
GR3_F4E44_T,34.075,124.975
GR3_F4F11_B,34.975,125.075
GR3_F4F11_I,34.925,125.175
GR3_F4F11_S,34.825,125.175
GR3_F4F12_E,34.975,125.475
GR3_F4F12_J,34.925,125.475
GR3_F4F12_K,34.875,125.275
GR3_F4F14_I,34.675,125.425
GR3_F4F14_W,34.525,125.375
GR3_F4F14_Y,34.525,125.475
GR3_F4F21_R,34.825,125.625
GR3_F4F22_K,34.875,125.775
GR3_F4F22_Q,34.825,125.825
GR3_F4F22_R,34.825,125.875
GR3_F4F22_X,34.775,125.925
GR3_F4F24_C,34.725,125.875
GR3_F4F24_I,34.675,125.925
GR3_F4F24_R,34.575,125.875
GR3_F4F24_T,34.575,125.975
GR3_F4F31_G,34.425,125.075
GR3_F4F31_N,34.375,125.175
GR3_F4F31_X,34.275,125.175
GR3_F4F32_F,34.425,125.275
GR3_F4F33_V,34.025,125.075
GR3_F4F34_E,34.225,125.475
GR3_F4F34_F,34.175,125.275
GR3_F4F34_I,34.175,125.425
GR3_F4F34_J,34.175,125.475
GR3_F4F41_D,34.475,125.675
GR3_F4F41_X,34.275,125.675
GR3_F4F42_E,34.475,125.975
GR3_F4F42_H,34.425,125.875
GR3_F4F42_J,34.425,125.975
GR3_F4F42_Y,34.275,125.975
GR3_F4F43_Q,34.075,125.575
GR3_F4F43_T,34.075,125.725
GR3_F4F44_N,34.125,125.925
GR3_F4F44_P,34.075,125.775
GR3_F4G11_A,34.975,126.025
GR3_F4G11_L,34.875,126.075
GR3_F4G11_S,34.825,126.175
GR3_F4G11_U,34.775,126.025
GR3_F4G11_W,34.775,126.125
GR3_F4G12_C,34.975,126.375
GR3_F4G12_I,34.925,126.425
GR3_F4G12_L,34.875,126.325
GR3_F4G12_Y,34.775,126.475
GR3_F4G13_B,34.725,126.075
GR3_F4G13_C,34.725,126.125
GR3_F4G13_G,34.675,126.075
GR3_F4G13_T,34.575,126.225
GR3_F4G13_V,34.525,126.075
GR3_F4G13_X,34.525,126.175
GR3_F4G14_A,34.725,126.275
GR3_F4G14_Q,34.575,126.325
GR3_F4G14_Y,34.525,126.475
GR3_F4G24_Y,34.525,126.975
GR3_F4G31_C,34.475,126.125
GR3_F4G32_C,34.475,126.375
GR3_F4G32_J,34.425,126.475
GR3_F4G32_U,34.275,126.275
GR3_F4G34_B,34.225,126.325
GR3_F4G34_G,34.175,126.325
GR3_F4G34_O,34.125,126.475
GR3_F4G34_S,34.075,126.425
GR3_F4G34_V,34.025,126.325
GR3_F4G34_X,34.025,126.425
GR3_F4G41_M,34.375,126.625
GR3_F4G41_O,34.375,126.725
GR3_F4G42_A,34.475,126.775
GR3_F4G42_I,34.425,126.925
GR3_F4G42_J,34.425,126.975
GR3_F4G42_Q,34.325,126.825
GR3_F4G42_R,34.325,126.875
GR3_F4G43_J,34.175,126.725
GR3_F4G44_B,34.225,126.825
GR3_F4G44_E,34.225,126.975
GR3_F4G44_F,34.175,126.775
GR3_F4G44_K,34.125,126.775
GR3_F4G44_M,34.125,126.875
GR3_F4H12_W,34.775,127.375
GR3_F4H13_D,34.725,127.175
GR3_F4H13_Q,34.575,127.075
GR3_F4H13_X,34.525,127.175
GR3_F4H13_Y,34.525,127.225
GR3_F4H14_F,34.675,127.275
GR3_F4H14_G,34.675,127.325
GR3_F4H14_O,34.625,127.475
GR3_F4H14_T,34.575,127.475
GR3_F4H14_W,34.525,127.375
GR3_F4H21_E,34.975,127.725
GR3_F4H21_Y,34.775,127.725
GR3_F4H22_C,34.975,127.875
GR3_F4H23_H,34.675,127.625
GR3_F4H23_J,34.675,127.725
GR3_F4H23_R,34.575,127.625
GR3_F4H24_R,34.575,127.875
GR3_F4H31_A,34.475,127.025
GR3_F4H31_F,34.425,127.025
GR3_F4H33_V,34.025,127.075
GR3_F4H34_B,34.225,127.325
GR3_F4H34_X,34.025,127.425
GR3_F4H41_A,34.475,127.525
GR3_F4H41_G,34.425,127.575
GR3_F4H41_H,34.425,127.625
GR3_F4H41_N,34.375,127.675
GR3_F4H41_R,34.325,127.625
GR3_F4H41_U,34.275,127.525
GR3_F4H42_Y,34.275,127.975
GR3_F4H44_J,34.175,127.975
GR3_F4H44_N,34.125,127.925
GR3_F4H44_U,34.025,127.775
GR3_F4H44_V,34.025,127.825
GR3_F4I11_E,33.975,124.225
GR3_F4I11_H,33.925,124.125
GR3_F4I12_B,33.975,124.325
GR3_F4I12_R,33.825,124.375
GR3_F4I13_A,33.725,124.025
GR3_F4I13_D,33.725,124.175
GR3_F4I13_E,33.725,124.225
GR3_F4I14_V,33.525,124.325
GR3_F4I14_Y,33.525,124.475
GR3_F4I21_E,33.975,124.725
GR3_F4I21_O,33.875,124.725
GR3_F4I21_X,33.775,124.675
GR3_F4I22_D,33.975,124.925
GR3_F4I22_F,33.925,124.775
GR3_F4I22_K,33.875,124.775
GR3_F4I22_N,33.875,124.925
GR3_F4I22_T,33.825,124.975
GR3_F4I22_Y,33.775,124.975
GR3_F4I23_I,33.675,124.675
GR3_F4I23_K,33.625,124.525
GR3_F4I23_V,33.525,124.575
GR3_F4I24_A,33.725,124.775
GR3_F4I24_L,33.625,124.825
GR3_F4I24_Q,33.575,124.825
GR3_F4I24_X,33.525,124.925
GR3_F4I32_T,33.325,124.475
GR3_F4I33_L,33.125,124.075
GR3_F4I41_A,33.475,124.525
GR3_F4I41_B,33.475,124.575
GR3_F4I41_Q,33.325,124.575
GR3_F4I41_U,33.275,124.525
GR3_F4I42_Y,33.275,124.975
GR3_F4I43_C,33.225,124.625
GR3_F4I43_K,33.125,124.525
GR3_F4I43_W,33.025,124.625
GR3_F4J11_G,33.925,125.075
GR3_F4J12_I,33.925,125.425
GR3_F4J12_S,33.825,125.425
GR3_F4J12_U,33.775,125.275
GR3_F4J13_D,33.725,125.175
GR3_F4J13_W,33.525,125.125
GR3_F4J14_A,33.725,125.275
GR3_F4J14_B,33.725,125.325
GR3_F4J14_F,33.675,125.275
GR3_F4J14_H,33.675,125.375
GR3_F4J14_K,33.625,125.275
GR3_F4J14_Q,33.575,125.325
GR3_F4J14_W,33.525,125.375
GR3_F4J21_L,33.875,125.575
GR3_F4J21_V,33.775,125.575
GR3_F4J22_R,33.825,125.875
GR3_F4J22_W,33.775,125.875
GR3_F4J23_A,33.725,125.525
GR3_F4J23_M,33.625,125.625
GR3_F4J23_U,33.525,125.525
GR3_F4J23_X,33.525,125.675
GR3_F4J24_C,33.725,125.875
GR3_F4J24_T,33.575,125.975
GR3_F4J31_E,33.475,125.225
GR3_F4J31_J,33.425,125.225
GR3_F4J31_K,33.375,125.025
GR3_F4J31_Q,33.325,125.075
GR3_F4J31_Y,33.275,125.225
GR3_F4J32_B,33.475,125.325
GR3_F4J32_X,33.275,125.425
GR3_F4J33_B,33.225,125.075
GR3_F4J34_B,33.225,125.325
GR3_F4J34_V,33.025,125.325
GR3_F4J34_W,33.025,125.375
GR3_F4J41_G,33.425,125.575
GR3_F4J41_L,33.375,125.575
GR3_F4J42_F,33.425,125.775
GR3_F4J42_H,33.425,125.875
GR3_F4J42_M,33.375,125.875
GR3_F4J42_S,33.325,125.925
GR3_F4J42_U,33.275,125.775
GR3_F4J42_V,33.275,125.825
GR3_F4J42_X,33.275,125.925
GR3_F4J43_A,33.225,125.525
GR3_F4J44_X,33.025,125.925
GR3_F4J44_Y,33.025,125.975
GR3_F4K11_E,33.975,126.225
GR3_F4K11_I,33.925,126.175
GR3_F4K11_L,33.875,126.075
GR3_F4K11_O,33.875,126.225
GR3_F4K11_X,33.775,126.175
GR3_F4K12_A,33.975,126.275
GR3_F4K12_J,33.925,126.475
GR3_F4K12_P,33.825,126.275
GR3_F4K13_A,33.725,126.025
GR3_F4K13_K,33.625,126.025
GR3_F4K13_L,33.625,126.075
GR3_F4K13_T,33.575,126.225
GR3_F4K14_A,33.725,126.275
GR3_F4K14_C,33.725,126.375
GR3_F4K14_I,33.675,126.425
GR3_F4K14_M,33.625,126.375
GR3_F4K14_Y,33.525,126.475
GR3_F4K21_F,33.925,126.525
GR3_F4K22_Y,33.775,126.975
GR3_F4K23_A,33.725,126.525
GR3_F4K23_C,33.725,126.625
GR3_F4K23_G,33.675,126.575
GR3_F4K23_S,33.575,126.675
GR3_F4K23_W,33.525,126.625
GR3_F4K24_B,33.725,126.825
GR3_F4K24_G,33.675,126.825
GR3_F4K24_J,33.675,126.975
GR3_F4K24_L,33.625,126.825
GR3_F4K31_D,33.475,126.175
GR3_F4K31_E,33.475,126.225
GR3_F4K31_L,33.375,126.075
GR3_F4K31_N,33.375,126.175
GR3_F4K31_S,33.325,126.175
GR3_F4K33_F,33.175,126.025
GR3_F4K33_W,33.025,126.125
GR3_F4K34_D,33.225,126.425
GR3_F4K34_J,33.175,126.475
GR3_F4K34_T,33.075,126.475
GR3_F4K41_Y,33.275,126.725
GR3_F4K42_V,33.275,126.825
GR3_F4K43_G,33.175,126.575
GR3_F4K43_S,33.075,126.675
GR3_F4K44_A,33.225,126.775
GR3_F4K44_C,33.225,126.875
GR3_F4L11_J,33.925,127.225
GR3_F4L12_H,33.925,127.375
GR3_F4L12_L,33.875,127.325
GR3_F4L13_U,33.525,127.025
GR3_F4L14_R,33.575,127.375
GR3_F4L21_D,33.975,127.675
GR3_F4L21_I,33.925,127.675
GR3_F4L21_S,33.825,127.675
GR3_F4L21_V,33.775,127.575
GR3_F4L22_C,33.975,127.875
GR3_F4L22_J,33.925,127.975
GR3_F4L22_L,33.875,127.825
GR3_F4L22_T,33.825,127.975
GR3_F4L22_V,33.775,127.825
GR3_F4L23_E,33.725,127.725
GR3_F4L23_I,33.675,127.675
GR3_F4L23_M,33.625,127.625
GR3_F4L23_R,33.575,127.625
GR3_F4L23_S,33.575,127.675
GR3_F4L23_V,33.525,127.575
GR3_F4L23_W,33.525,127.625
GR3_F4L24_A,33.725,127.775
GR3_F4L24_U,33.525,127.775
GR3_F4L24_Y,33.525,127.975
GR3_F4L31_A,33.475,127.025
GR3_F4L31_B,33.475,127.075
GR3_F4L31_L,33.375,127.075
GR3_F4L31_M,33.375,127.125
GR3_F4L31_T,33.325,127.225
GR3_F4L32_J,33.425,127.475
GR3_F4L32_M,33.375,127.375
GR3_F4L32_R,33.325,127.375
GR3_F4L34_O,33.125,127.475
GR3_F4L34_Q,33.075,127.325
GR3_F4L34_Y,33.025,127.475
GR3_F4L41_A,33.475,127.525
GR3_F4L41_B,33.475,127.575
GR3_F4L41_D,33.475,127.675
GR3_F4L41_K,33.375,127.525
GR3_F4L42_D,33.475,127.925
GR3_F4L42_G,33.425,127.825
GR3_F4L42_N,33.375,127.925
GR3_F4L42_S,33.325,127.925
GR3_F4L42_T,33.325,127.975
GR3_F4L43_D,33.225,127.675
GR3_F4L43_I,33.175,127.675
GR3_F4L43_M,33.125,127.625
GR3_F4L43_P,33.075,127.525
GR3_F4L43_U,33.025,127.525
GR3_F4L44_E,33.225,127.975
GR3_F4M22_B,32.975,124.825
GR3_F4M22_F,32.925,124.775
GR3_F4M22_K,32.875,124.775
GR3_F4M22_P,32.825,124.775
GR3_F4M22_V,32.775,124.825
GR3_F4N11_L,32.875,125.075
GR3_F4N11_X,32.775,125.175
GR3_F4N12_B,32.975,125.325
GR3_F4N12_F,32.925,125.275
GR3_F4N12_I,32.925,125.425
GR3_F4N12_K,32.875,125.275
GR3_F4N13_P,32.575,125.025
GR3_F4N13_W,32.525,125.125
GR3_F4N14_D,32.725,125.425
GR3_F4N14_F,32.675,125.275
GR3_F4N14_N,32.625,125.425
GR3_F4N14_O,32.625,125.475
GR3_F4N21_K,32.875,125.525
GR3_F4N22_D,32.975,125.925
GR3_F4N22_G,32.925,125.825
GR3_F4N22_M,32.875,125.875
GR3_F4N22_O,32.875,125.975
GR3_F4N23_F,32.675,125.525
GR3_F4N23_W,32.525,125.625
GR3_F4N23_X,32.525,125.675
GR3_F4N24_L,32.625,125.825
GR3_F4N31_D,32.475,125.175
GR3_F4N31_Y,32.275,125.225
GR3_F4N32_A,32.475,125.275
GR3_F4N32_E,32.475,125.475
GR3_F4N32_J,32.425,125.475
GR3_F4N32_N,32.375,125.425
GR3_F4N32_X,32.275,125.425
GR3_F4N33_T,32.075,125.225
GR3_F4N34_A,32.225,125.275
GR3_F4N34_L,32.125,125.325
GR3_F4N34_M,32.125,125.375
GR3_F4N34_Q,32.075,125.325
GR3_F4N41_A,32.475,125.525
GR3_F4N41_C,32.475,125.625
GR3_F4N41_G,32.425,125.575
GR3_F4N41_J,32.425,125.725
GR3_F4N41_K,32.375,125.525
GR3_F4N42_C,32.475,125.875
GR3_F4N42_I,32.425,125.925
GR3_F4N42_K,32.375,125.775
GR3_F4N42_M,32.375,125.875
GR3_F4N42_Y,32.275,125.975
GR3_F4N43_D,32.225,125.675
GR3_F4N43_I,32.175,125.675
GR3_F4N44_F,32.175,125.775
GR3_F4N44_H,32.175,125.875
GR3_F4N44_X,32.025,125.925
GR3_F4O11_A,32.975,126.025
GR3_F4O11_C,32.975,126.125
GR3_F4O11_D,32.975,126.175
GR3_F4O11_H,32.925,126.125
GR3_F4O11_J,32.925,126.225
GR3_F4O12_C,32.975,126.375
GR3_F4O12_U,32.775,126.275
GR3_F4O13_T,32.575,126.225
GR3_F4O13_V,32.525,126.075
GR3_F4O13_Y,32.525,126.225
GR3_F4O14_P,32.575,126.275
GR3_F4O14_Y,32.525,126.475
GR3_F4O21_A,32.975,126.525
GR3_F4O21_F,32.925,126.525
GR3_F4O21_K,32.875,126.525
GR3_F4O21_L,32.875,126.575
GR3_F4O21_N,32.875,126.675
GR3_F4O21_W,32.775,126.625
GR3_F4O21_X,32.775,126.675
GR3_F4O22_A,32.975,126.775
GR3_F4O22_J,32.925,126.975
GR3_F4O23_C,32.725,126.625
GR3_F4O23_Y,32.525,126.725
GR3_F4O24_D,32.725,126.925
GR3_F4O24_Q,32.575,126.825
GR3_F4O31_A,32.475,126.025
GR3_F4O31_H,32.425,126.125
GR3_F4O31_J,32.425,126.225
GR3_F4O31_P,32.325,126.025
GR3_F4O31_W,32.275,126.125
GR3_F4O32_E,32.475,126.475
GR3_F4O33_A,32.225,126.025
GR3_F4O33_R,32.075,126.125
GR3_F4O33_U,32.025,126.025
GR3_F4O34_T,32.075,126.475
GR3_F4O34_X,32.025,126.425
GR3_F4O41_D,32.475,126.675
GR3_F4O41_F,32.425,126.525
GR3_F4O41_H,32.425,126.625
GR3_F4O41_J,32.425,126.725
GR3_F4O41_K,32.375,126.525
GR3_F4O42_D,32.475,126.925
GR3_F4O42_J,32.425,126.975
GR3_F4O42_N,32.375,126.925
GR3_F4O42_S,32.325,126.925
GR3_F4O43_S,32.075,126.675
GR3_F4O44_S,32.075,126.925
GR3_F4P11_B,32.975,127.075
GR3_F4P11_J,32.925,127.225
GR3_F4P11_M,32.875,127.125
GR3_F4P12_D,32.975,127.425
GR3_F4P12_I,32.925,127.425
GR3_F4P12_K,32.875,127.275
GR3_F4P12_U,32.775,127.275
GR3_F4P12_Y,32.775,127.475
GR3_F4P13_D,32.725,127.175
GR3_F4P13_F,32.675,127.025
GR3_F4P13_J,32.675,127.225
GR3_F4P13_T,32.575,127.225
GR3_F4P14_I,32.675,127.425
GR3_F4P14_M,32.625,127.375
GR3_F4P14_O,32.625,127.475
GR3_F4P14_T,32.575,127.475
GR3_F4P21_B,32.975,127.575
GR3_F4P21_H,32.925,127.625
GR3_F4P21_L,32.875,127.575
GR3_F4P22_F,32.925,127.775
GR3_F4P22_G,32.925,127.825
GR3_F4P22_L,32.875,127.825
GR3_F4P22_Q,32.825,127.825
GR3_F4P23_G,32.675,127.575
GR3_F4P23_L,32.625,127.575
GR3_F4P24_K,32.625,127.775
GR3_F4P24_L,32.625,127.825
GR3_F4P24_M,32.625,127.875
GR3_F4P31_A,32.475,127.025
GR3_F4P31_E,32.475,127.225
GR3_F4P31_N,32.375,127.175
GR3_F4P31_U,32.275,127.025
GR3_F4P31_X,32.275,127.175
GR3_F4P31_Y,32.275,127.225
GR3_F4P32_G,32.425,127.325
GR3_F4P33_L,32.125,127.075
GR3_F4P41_S,32.325,127.675
GR3_G1E41_U,38.275,128.525
GR3_G1E42_F,38.425,128.775
GR3_G1F33_R,38.075,129.125
GR3_G1F33_V,38.025,129.075
GR3_G1F33_W,38.025,129.125
GR3_G1G44_F,38.175,130.775
GR3_G1G44_M,38.125,130.875
GR3_G1H33_F,38.175,131.025
GR3_G1H33_K,38.125,131.025
GR3_G1H34_N,38.125,131.425
GR3_G1H34_X,38.025,131.425
GR3_G1I22_G,37.925,128.825
GR3_G1J22_C,37.975,129.875
GR3_G1J34_D,37.225,129.425
GR3_G1J34_N,37.125,129.425
GR3_G1J43_A,37.225,129.525
GR3_G1J43_C,37.225,129.625
GR3_G1J43_N,37.125,129.675
GR3_G1J44_E,37.225,129.975
GR3_G1J44_P,37.075,129.775
GR3_G1J44_Q,37.075,129.825
GR3_G1K12_R,37.825,130.375
GR3_G1K13_I,37.675,130.175
GR3_G1K13_O,37.625,130.225
GR3_G1K13_P,37.575,130.025
GR3_G1K13_S,37.575,130.175
GR3_G1K23_E,37.725,130.725
GR3_G1K23_O,37.625,130.725
GR3_G1K34_B,37.225,130.325
GR3_G1K34_Q,37.075,130.325
GR3_G1K41_U,37.275,130.525
GR3_G1K43_F,37.175,130.525
GR3_G1L11_U,37.775,131.025
GR3_G1L12_Q,37.825,131.325
GR3_G1L34_F,37.175,131.275
GR3_G1L34_L,37.125,131.325
GR3_G1L34_P,37.075,131.275
GR3_G1L34_S,37.075,131.425
GR3_G1L34_X,37.025,131.425
GR3_G1L43_L,37.125,131.575
GR3_G1L44_D,37.225,131.925
GR3_G1N12_D,36.975,129.425
GR3_G1N21_X,36.775,129.675
GR3_G1N22_Q,36.825,129.825
GR3_G1N22_X,36.775,129.925
GR3_G1N23_B,36.725,129.575
GR3_G1N23_V,36.525,129.575
GR3_G1N23_Y,36.525,129.725
GR3_G1N24_B,36.725,129.825
GR3_G1N24_D,36.725,129.925
GR3_G1N24_P,36.575,129.775
GR3_G1N24_S,36.575,129.925
GR3_G1N34_Y,36.025,129.475
GR3_G1N41_B,36.475,129.575
GR3_G1N41_C,36.475,129.625
GR3_G1N41_F,36.425,129.525
GR3_G1N41_P,36.325,129.525
GR3_G1N41_W,36.275,129.625
GR3_G1N42_D,36.475,129.925
GR3_G1N42_H,36.425,129.875
GR3_G1N42_M,36.375,129.875
GR3_G1N42_R,36.325,129.875
GR3_G1N43_F,36.175,129.525
GR3_G1N43_I,36.175,129.675
GR3_G1N44_A,36.225,129.775
GR3_G1N44_H,36.175,129.875
GR3_G1N44_K,36.125,129.775
GR3_G1N44_R,36.075,129.875
GR3_G1O11_K,36.875,130.025
GR3_G1O12_A,36.975,130.275
GR3_G1O12_K,36.875,130.275
GR3_G1O13_F,36.675,130.025
GR3_G1O13_W,36.525,130.125
GR3_G1O21_Y,36.775,130.725
GR3_G1O22_G,36.925,130.825
GR3_G1O22_K,36.875,130.775
GR3_G1O22_U,36.775,130.775
GR3_G1O24_J,36.675,130.975
GR3_G1O24_N,36.625,130.925
GR3_G1O24_R,36.575,130.875
GR3_G1O31_F,36.425,130.025
GR3_G1O31_G,36.425,130.075
GR3_G1O32_N,36.375,130.425
GR3_G1O32_S,36.325,130.425
GR3_G1O32_V,36.275,130.325
GR3_G1O34_E,36.225,130.475
GR3_G1O41_P,36.325,130.525
GR3_G1O41_U,36.275,130.525
GR3_G1O43_E,36.225,130.725
GR3_G1O44_A,36.225,130.775
GR3_G1O44_R,36.075,130.875
GR3_G1P12_C,36.975,131.375
GR3_G1P12_G,36.925,131.325
GR3_G1P12_K,36.875,131.275
GR3_G1P13_P,36.575,131.025
GR3_G2I13_O,37.625,132.225
GR3_G2I14_B,37.725,132.325
GR3_G2I14_K,37.625,132.275
GR3_G2I34_A,37.225,132.275
GR3_G2I34_J,37.175,132.475
GR3_G2I34_O,37.125,132.475
GR3_G2I41_S,37.325,132.675
GR3_G2I41_T,37.325,132.725
GR3_G2I43_C,37.225,132.625
GR3_G2I43_G,37.175,132.575
GR3_G2I43_T,37.075,132.725
GR3_G2M12_C,36.975,132.375
GR3_G2M12_D,36.975,132.425
GR3_G2M12_Q,36.825,132.325
GR3_G2M12_R,36.825,132.375
GR3_G2M12_T,36.825,132.475
GR3_G2M12_V,36.775,132.325
GR3_G2M13_E,36.725,132.225
GR3_G2M13_G,36.675,132.075
GR3_G2M13_M,36.625,132.125
GR3_G2M13_N,36.625,132.175
GR3_G2M13_P,36.575,132.025
GR3_G2M14_D,36.725,132.425
GR3_G2M21_P,36.825,132.525
GR3_G2M32_G,36.425,132.325
GR3_G2M32_L,36.375,132.325
GR3_G3A33_U,35.025,128.025
GR3_G3A34_W,35.025,128.375
GR3_G3A43_K,35.125,128.525
GR3_G3A43_P,35.075,128.525
GR3_G3A44_O,35.125,128.975
GR3_G3B12_E,35.975,129.475
GR3_G3B14_E,35.725,129.475
GR3_G3B21_D,35.975,129.675
GR3_G3B22_O,35.875,129.975
GR3_G3B22_T,35.825,129.975
GR3_G3B23_E,35.725,129.725
GR3_G3B23_F,35.675,129.525
GR3_G3B32_B,35.475,129.325
GR3_G3B33_T,35.075,129.225
GR3_G3B41_C,35.475,129.625
GR3_G3B41_T,35.325,129.725
GR3_G3B42_D,35.475,129.925
GR3_G3B42_V,35.275,129.825
GR3_G3B43_A,35.225,129.525
GR3_G3B43_J,35.175,129.725
GR3_G3B43_O,35.125,129.725
GR3_G3B43_V,35.025,129.575
GR3_G3B44_L,35.125,129.825
GR3_G3B44_Q,35.075,129.825
GR3_G3B44_U,35.025,129.775
GR3_G3C11_D,35.975,130.175
GR3_G3C11_E,35.975,130.225
GR3_G3C11_H,35.925,130.125
GR3_G3C11_X,35.775,130.175
GR3_G3C12_J,35.925,130.475
GR3_G3C12_Q,35.825,130.325
GR3_G3C12_T,35.825,130.475
GR3_G3C13_E,35.725,130.225
GR3_G3C13_H,35.675,130.125
GR3_G3C14_K,35.625,130.275
GR3_G3C14_T,35.575,130.475
GR3_G3C21_I,35.925,130.675
GR3_G3C21_U,35.775,130.525
GR3_G3C22_B,35.975,130.825
GR3_G3C22_F,35.925,130.775
GR3_G3C23_Q,35.575,130.575
GR3_G3C24_F,35.675,130.775
GR3_G3C31_F,35.425,130.025
GR3_G3C31_N,35.375,130.175
GR3_G3C31_Q,35.325,130.075
GR3_G3C32_B,35.475,130.325
GR3_G3C32_H,35.425,130.375
GR3_G3C32_I,35.425,130.425
GR3_G3C33_D,35.225,130.175
GR3_G3E11_J,34.925,128.225
GR3_G3E11_O,34.875,128.225
GR3_G3E12_H,34.925,128.375
GR3_G3E12_J,34.925,128.475
GR3_G3E13_G,34.675,128.075
GR3_G3E13_I,34.675,128.175
GR3_G3E14_A,34.725,128.275
GR3_G3E14_Q,34.575,128.325
GR3_G3E14_W,34.525,128.375
GR3_G3E14_X,34.525,128.425
GR3_G3E14_Y,34.525,128.475
GR3_G3E22_O,34.875,128.975
GR3_G3E22_V,34.775,128.825
GR3_G3E23_P,34.575,128.525
GR3_G3E23_R,34.575,128.625
GR3_G3E23_S,34.575,128.675
GR3_G3E24_H,34.675,128.875
GR3_G3E31_F,34.425,128.025
GR3_G3E31_P,34.325,128.025
GR3_G3E31_W,34.275,128.125
GR3_G3E32_M,34.375,128.375
GR3_G3E32_N,34.375,128.425
GR3_G3E32_Y,34.275,128.475
GR3_G3E33_I,34.175,128.175
GR3_G3E33_P,34.075,128.025
GR3_G3E33_Q,34.075,128.075
GR3_G3E33_R,34.075,128.125
GR3_G3E34_B,34.225,128.325
GR3_G3E34_G,34.175,128.325
GR3_G3E34_J,34.175,128.475
GR3_G3E34_M,34.125,128.375
GR3_G3E34_N,34.125,128.425
GR3_G3E41_D,34.475,128.675
GR3_G3E41_I,34.425,128.675
GR3_G3E41_O,34.375,128.725
GR3_G3E41_P,34.325,128.525
GR3_G3E42_C,34.475,128.875
GR3_G3E42_M,34.375,128.875
GR3_G3E42_R,34.325,128.875
GR3_G3E43_H,34.175,128.625
GR3_G3E43_J,34.175,128.725
GR3_G3E44_I,34.175,128.925
GR3_G3E44_L,34.125,128.825
GR3_G3E44_U,34.025,128.775
GR3_G3E44_V,34.025,128.825
GR3_G3F11_N,34.875,129.175
GR3_G3F11_T,34.825,129.225
GR3_G3F12_M,34.875,129.375
GR3_G3F12_O,34.875,129.475
GR3_G3F13_D,34.725,129.175
GR3_G3F13_G,34.675,129.075
GR3_G3F13_J,34.675,129.225
GR3_G3F13_O,34.625,129.225
GR3_G3F21_A,34.975,129.525
GR3_G3F21_F,34.925,129.525
GR3_G3F21_X,34.775,129.675
GR3_G3F22_A,34.975,129.775
GR3_G3F22_C,34.975,129.875
GR3_G3F22_G,34.925,129.825
GR3_G3F22_Q,34.825,129.825
GR3_G3F22_U,34.775,129.775
